death times,Breed,events
7.964293863,Bernese Mountain,1
7.496121378,Bernese Mountain,1
8.125827059,Bernese Mountain,1
10.09445585,Bernese Mountain,1
6.964978325,Bernese Mountain,1
9.656399726,Bernese Mountain,1
1.470225873,Bernese Mountain,1
8.629705681,Bernese Mountain,1
7.36470454,Bernese Mountain,1
6.989618982,Bernese Mountain,1
7.403034451,Bernese Mountain,1
4.06844627,Bernese Mountain,1
9.11430527,Bernese Mountain,1
8,Bernese Mountain,1
8.563883185,Bernese Mountain,1
11.44147844,Bernese Mountain,1
3.430412959,Bernese Mountain,1
10.22849646,Bernese Mountain,1
4.643280858,Bernese Mountain,1
7.181382615,Bernese Mountain,1
8.665297741,Bernese Mountain,1
7.192334018,Bernese Mountain,1
8.845995893,Bernese Mountain,1
6.231234314,Bernese Mountain Dog Cross (Crossbreed),1
9.215491672,Bernese Mountain Dog Cross (Crossbreed),1
7.882158339,Bernese Mountain Dog Cross (Crossbreed),1
7.693360712,Bernese Mountain Dog Cross (Crossbreed),1
3.698722336,Bernese Mountain Dog Labrador Cross (Crossbreed) (Crossbreed),1
12.99980902,Bichon Frise,1
14.1874287,Bichon Frise,1
9.111453342,Bichon Frise,1
11.77526808,Bichon Frise,1
13.37976272,Bichon Frise,1
8.002623774,Bichon Frise,1
9.672712754,Bichon Frise,1
11.39219713,Bichon Frise,1
12.41603924,Bichon Frise,1
0.832306639,Bichon Frise,1
7.140200776,Bichon Frise,1
11.11008442,Bichon Frise,1
7.816563997,Bichon Frise,1
8.221651837,Bichon Frise,1
9.470225873,Bichon Frise,1
9.631759069,Bichon Frise,1
9.639858544,Bichon Frise,1
9.741273101,Bichon Frise,1
10.84462697,Bichon Frise,1
13.20180242,Bichon Frise,1
10.52156057,Bichon Frise,1
9.434519735,Bichon Frise,1
11.11293634,Bichon Frise,1
11.411248,Bichon Frise,1
11.78359571,Bichon Frise,1
13.51676934,Bichon Frise,1
14.64738763,Bichon Frise,1
16.24366872,Bichon Frise,1
16.84588182,Bichon Frise,1
7.523499886,Bichon Frise,1
7.734314397,Bichon Frise,1
14.55441478,Bichon Frise,1
6.535135752,Bichon Frise,1
11.31279945,Bichon Frise,1
12.12035136,Bichon Frise,1
9.831508099,Bichon Frise,1
12.60232717,Bichon Frise,1
9.070499658,Bichon Frise,1
14.60631987,Bichon Frise,1
9.930070728,Bichon Frise,1
7.367556468,Bichon Frise,1
8.114989733,Bichon Frise,1
10.13814739,Bichon Frise,1
10.58179329,Bichon Frise,1
11.81382615,Bichon Frise,1
12.03559206,Bichon Frise,1
12.31200091,Bichon Frise,1
12.64601871,Bichon Frise,1
13.52224504,Bichon Frise,1
14.16826375,Bichon Frise,1
14.66655259,Bichon Frise,1
15.61122519,Bichon Frise,1
15.88763404,Bichon Frise,1
17.25941136,Bichon Frise,1
5.891854894,Bichon Frise,1
6.146475017,Bichon Frise,1
7.997148072,Bichon Frise,1
8.024640657,Bichon Frise,1
8.394136436,Bichon Frise,1
8.509126169,Bichon Frise,1
9.119780972,Bichon Frise,1
10.0094684,Bichon Frise,1
10.05065024,Bichon Frise,1
10.88021903,Bichon Frise,1
11.3155373,Bichon Frise,1
12.04095368,Bichon Frise,1
12.12856491,Bichon Frise,1
12.40234999,Bichon Frise,1
12.64875656,Bichon Frise,1
12.99110198,Bichon Frise,1
14.02315765,Bichon Frise,1
14.49418207,Bichon Frise,1
15.00330824,Bichon Frise,1
15.29637235,Bichon Frise,1
17.47022587,Bichon Frise,1
7.734428474,Bichon Frise,1
9.960301164,Bichon Frise,1
12.3559206,Bichon Frise,1
12.70351358,Bichon Frise,1
12.81028976,Bichon Frise,1
12.9636094,Bichon Frise,1
13.25929728,Bichon Frise,1
13.89721652,Bichon Frise,1
14.11362081,Bichon Frise,1
14.32443532,Bichon Frise,1
14.49406799,Bichon Frise,1
15.28268309,Bichon Frise,1
15.67955738,Bichon Frise,1
11.29078257,Bichon Frise,1
11.77264431,Bichon Frise,1
14.83903719,Bichon Frise,1
9.760323979,Bichon Frise,1
16.65982204,Bichon Frise,1
9.721994068,Bichon Frise,1
14.91033539,Bichon Frise,1
16.03559206,Bichon Frise,1
18.43657312,Bichon Frise,1
9.166210358,Bichon Frise,1
7.203057267,Bichon Frise,1
8.355920602,Bichon Frise,1
8.410563541,Bichon Frise,1
8.528291125,Bichon Frise,1
9.93828428,Bichon Frise,1
10.2587269,Bichon Frise,1
10.40109514,Bichon Frise,1
10.46942733,Bichon Frise,1
10.62822268,Bichon Frise,1
10.7652293,Bichon Frise,1
11.03616245,Bichon Frise,1
11.44684006,Bichon Frise,1
12.49269906,Bichon Frise,1
12.89790098,Bichon Frise,1
8.826716861,Bichon Frise,1
9.270362765,Bichon Frise,1
14.47764089,Bichon Frise,1
0.019050878,Bichon Frise,1
4.533766826,Bichon Frise,1
5.771275382,Bichon Frise,1
6.029769121,Bichon Frise,1
6.034109058,Bichon Frise,1
6.058749715,Bichon Frise,1
6.688569473,Bichon Frise,1
7.742642026,Bichon Frise,1
8.246292494,Bichon Frise,1
8.369609856,Bichon Frise,1
8.741843486,Bichon Frise,1
8.906228611,Bichon Frise,1
9.190851015,Bichon Frise,1
9.664613279,Bichon Frise,1
9.861624458,Bichon Frise,1
9.902806297,Bichon Frise,1
10.12993384,Bichon Frise,1
10.29705681,Bichon Frise,1
10.33538672,Bichon Frise,1
10.74880219,Bichon Frise,1
10.81177276,Bichon Frise,1
11.044376,Bichon Frise,1
11.18138261,Bichon Frise,1
11.32648871,Bichon Frise,1
11.36470454,Bichon Frise,1
11.40303445,Bichon Frise,1
12.03285421,Bichon Frise,1
12.47068218,Bichon Frise,1
12.50924025,Bichon Frise,1
12.52007757,Bichon Frise,1
12.55840748,Bichon Frise,1
12.70077572,Bichon Frise,1
12.72267853,Bichon Frise,1
12.72279261,Bichon Frise,1
12.79933835,Bichon Frise,1
13.03764545,Bichon Frise,1
13.09776409,Bichon Frise,1
13.15129512,Bichon Frise,1
13.18263746,Bichon Frise,1
13.67556468,Bichon Frise,1
13.78496464,Bichon Frise,1
14.12183436,Bichon Frise,1
14.29420488,Bichon Frise,1
14.42835957,Bichon Frise,1
14.5214465,Bichon Frise,1
14.81439653,Bichon Frise,1
14.84451289,Bichon Frise,1
14.95402692,Bichon Frise,1
15.61396304,Bichon Frise,1
16.43794205,Bichon Frise,1
20.11213781,Bichon Frise,1
13.53319644,Bichon Frise,1
10.07791467,Bichon Frise,1
9.445585216,Bichon Frise,1
10.0094684,Bichon Frise,1
11.80276067,Bichon Frise,1
11.99988592,Bichon Frise,1
12.82124116,Bichon Frise,1
15.70978782,Bichon Frise,1
10.08065252,Bichon Frise,1
14.26397445,Bichon Frise,1
4.013575177,Bichon Frise,1
7.783595711,Bichon Frise,1
9.732945471,Bichon Frise,1
9.700205339,Bichon Frise,1
13.65366188,Bichon Frise,1
10.29979466,Bichon Frise,1
12.85683322,Bichon Frise,1
10.46121378,Bichon Frise,1
12.58852384,Bichon Frise,1
12.72541638,Bichon Frise,1
12.81587953,Bichon Frise,1
7.474332649,Bichon Frise,1
8.922541638,Bichon Frise,1
9.155373032,Bichon Frise,1
11.3155373,Bichon Frise,1
11.70146019,Bichon Frise,1
11.9122747,Bichon Frise,1
12.61327858,Bichon Frise,1
13.68092631,Bichon Frise,1
13.73020762,Bichon Frise,1
14.07243897,Bichon Frise,1
14.12719598,Bichon Frise,1
15.36208077,Bichon Frise,1
9.790440338,Bichon Frise,1
11.92881588,Bichon Frise,1
7.000570386,Bichon Frise,1
10.95128907,Bichon Frise,1
6.893794205,Bichon Frise,1
14.58441707,Bichon Frise,1
9.24287018,Bichon Frise,1
12.3449692,Bichon Frise,1
5.889117043,Bichon Frise,1
7.909536847,Bichon Frise,1
5.06764773,Bichon Frise,1
10.66929044,Bichon Frise,1
11.38672142,Bichon Frise,1
12.29568789,Bichon Frise,1
13.67008898,Bichon Frise,1
12.56662104,Bichon Frise,1
13.64818617,Bichon Frise,1
9.330481405,Bichon Frise,1
5.059434178,Bichon Frise,1
11.95881816,Bichon Frise,1
12.090235,Bichon Frise,1
9.949235683,Bichon Frise,1
13.52772074,Bichon Frise,1
7.819187771,Bichon Frise,1
10.00410678,Bichon Frise,1
8.394250513,Bichon Frise,1
9.541295916,Bichon Frise,1
13.8205567,Bichon Frise,1
11.99988592,Bichon Frise,1
13.62616929,Bichon Frise,1
14.03958476,Bichon Frise,1
4.676249144,Bichon Frise,1
13.67282683,Bichon Frise,1
13.2183436,Bichon Frise,1
13.15811088,Bichon Frise,1
10.59536847,Bichon Frise,1
11.70967374,Bichon Frise,1
11.85477983,Bichon Frise,1
3.392197125,Bichon Frise,1
12.67887292,Bichon Frise,1
9.021104266,Bichon Frise,1
11.49064568,Bichon Frise,1
13.62069359,Bichon Frise,1
5.040269222,Bichon Frise,1
5.399041752,Bichon Frise,1
8.741843486,Bichon Frise,1
13.38250057,Bichon Frise,1
13.73294547,Bichon Frise,1
0.183321926,Bichon Frise,1
11.94239106,Bichon Frise,1
10.93486197,Bichon Frise,1
14.05601186,Bichon Frise,1
6.518708647,Bichon Frise,1
9.459160392,Bichon Frise,1
6.661190965,Bichon Frise,1
8.191649555,Bichon Frise,1
9.809605293,Bichon Frise,1
10.3489619,Bichon Frise,1
10.37360256,Bichon Frise,1
10.96224047,Bichon Frise,1
11.34827744,Bichon Frise,1
11.51540041,Bichon Frise,1
12.90885238,Bichon Frise,1
12.92801734,Bichon Frise,1
13.08955054,Bichon Frise,1
13.48927675,Bichon Frise,1
14.05886379,Bichon Frise,1
14.5159708,Bichon Frise,1
15.15115218,Bichon Frise,1
15.6659822,Bichon Frise,1
16.84873374,Bichon Frise,1
1.242984257,Bichon Frise,1
11.6440794,Bichon Frise,1
11.19495779,Bichon Frise,1
7.167693361,Bichon Frise,1
12.46532056,Bichon Frise,1
12.91980379,Bichon Frise,1
11.97798312,Bichon Frise,1
0.509126169,Bichon Frise,1
0.837668264,Bichon Frise,1
10.22313484,Bichon Frise,1
10.77059092,Bichon Frise,1
11.10198494,Bichon Frise,1
11.61943874,Bichon Frise,1
12.85683322,Bichon Frise,1
13.00479124,Bichon Frise,1
13.04848277,Bichon Frise,1
13.95756331,Bichon Frise,1
14.50501939,Bichon Frise,1
15.00330824,Bichon Frise,1
15.70419804,Bichon Frise,1
15.91501255,Bichon Frise,1
17.35249829,Bichon Frise,1
18.17921515,Bichon Frise,1
19.99988592,Bichon Frise,1
13.55509925,Bichon Frise,1
13.35797399,Bichon Frise,1
8.624229979,Bichon Frise,1
13.15263518,Bichon Frise,1
9.765799681,Bichon Frise,1
11.27983117,Bichon Frise,1
15.15400411,Bichon Frise,1
13.00193931,Bichon Frise,1
15.29625827,Bichon Frise,1
18.00125485,Bichon Frise,1
14.00125485,Bichon Frise,1
8.153205567,Bichon Frise,1
8.270933151,Bichon Frise,1
9.168948209,Bichon Frise,1
8.37223363,Bichon Frise,1
11.14567648,Bichon Frise,1
9.212867899,Bichon Frise,1
8.517453799,Bichon Frise,1
15.50159708,Bichon Frise,1
10.1874287,Bichon Frise,1
12.18617385,Bichon Frise,1
8.191649555,Bichon Frise,1
13.46463609,Bichon Frise,1
14.23933379,Bichon Frise,1
14.53524983,Bichon Frise,1
15.16484143,Bichon Frise,1
11.41957563,Bichon Frise,1
15.34280173,Bichon Frise,1
9.582477755,Bichon Frise,1
8.607802875,Bichon Frise Cross (Crossbreed),1
13.70830481,Bichon Frise Cross (Crossbreed),1
4.399612138,Bichon Frise Cross (Crossbreed),1
5.423568332,Bichon Frise Cross (Crossbreed),1
6.039584759,Bichon Frise Cross (Crossbreed),1
9.683778234,Bichon Frise Cross (Crossbreed),1
9.426306183,Bichon Frise Cross (Crossbreed),1
2.047798312,Bichon Frise Cross (Crossbreed),1
5.741273101,Bichon Frise Cross (Crossbreed),1
8.930869268,Bichon Frise Cross (Crossbreed),1
9.963039014,Bichon Frise Cross (Crossbreed),1
11.93680128,Bichon Frise Cross (Crossbreed),1
13.82614648,Bichon Frise Cross (Crossbreed),1
3.331850331,Bichon Frise Cross (Crossbreed),1
13.03216975,Bichon Frise Cross (Crossbreed),1
11.96155601,Bichon Frise Cross (Crossbreed),1
4.16415697,Bichon Frise Cross (Crossbreed),1
3.964293863,Bichon Frise Cross (Crossbreed),1
17.00193931,Bichon Frise Cross (Crossbreed),1
12.00821355,Bichon Frise Cross (Crossbreed),1
13.19632672,Bichon Frise Cross (Crossbreed),1
10.40098106,Bichon Havanais,1
16.32854209,Bichon Havanais Cross (Crossbreed),1
11.75895505,Bichon Cross Westie (Crossbreed),1
11.81371207,Bichon Cross Westie (Crossbreed),1
11.70146019,Bichon Cross Westie (Crossbreed),1
14.47490303,Bittany,1
13.64271047,Black And White,1
5.221081451,Black Russian Terrier,1
6.453000228,Black Russian Terrier,1
10.05327401,Black Russian Terrier,1
8.347592973,Bloodhound,1
6.718571755,Boerboel,1
9.957449236,Boerboel,1
8.271047228,Boerboel,1
5.83424595,Boerboels,1
11.35386721,Bolognese,1
15.86858316,Bolognese,1
4.243554643,Bolognese,1
9.45094684,Border Collie,1
13.00741501,Border Collie,1
14.954141,Border Collie,1
4.147729865,Border Collie,1
7.999771846,Border Collie,1
9.853524983,Border Collie,1
11.1321013,Border Collie,1
11.20864705,Border Collie,1
11.20864705,Border Collie,1
12.45722108,Border Collie,1
13.00193931,Border Collie,1
13.08692676,Border Collie,1
15.93965321,Border Collie,1
14.29158111,Border Collie,1
4.03559206,Border Collie,1
4.604950947,Border Collie,1
8.73100616,Border Collie,1
11.70693589,Border Collie,1
12.12308921,Border Collie,1
13.52498289,Border Collie,1
14.57072781,Border Collie,1
1.086812685,Border Collie,1
1.505817933,Border Collie,1
1.774013233,Border Collie,1
1.795916039,Border Collie,1
1.839721652,Border Collie,1
2.001368925,Border Collie,1
2.05338809,Border Collie,1
2.069815195,Border Collie,1
2.332648871,Border Collie,1
2.587154917,Border Collie,1
2.688569473,Border Collie,1
2.787132101,Border Collie,1
3.000684463,Border Collie,1
3.003308236,Border Collie,1
3.096395163,Border Collie,1
3.446954141,Border Collie,1
3.613848962,Border Collie,1
4.0957107,Border Collie,1
4.31211499,Border Collie,1
4.583048141,Border Collie,1
4.922655715,Border Collie,1
5.001939311,Border Collie,1
5.06764773,Border Collie,1
5.160848734,Border Collie,1
5.431781885,Border Collie,1
5.486424823,Border Collie,1
5.601528633,Border Collie,1
5.850673055,Border Collie,1
6.302532512,Border Collie,1
6.370864705,Border Collie,1
7.000456308,Border Collie,1
7.405772302,Border Collie,1
7.496121378,Border Collie,1
7.764430755,Border Collie,1
7.934291581,Border Collie,1
8.440793977,Border Collie,1
8.503650468,Border Collie,1
8.525553274,Border Collie,1
9.021104266,Border Collie,1
9.20727812,Border Collie,1
9.399041752,Border Collie,1
9.48380105,Border Collie,1
10.00136893,Border Collie,1
10.06696327,Border Collie,1
10.34074835,Border Collie,1
10.66107689,Border Collie,1
10.94592745,Border Collie,1
11.00057039,Border Collie,1
11.0553274,Border Collie,1
11.32375086,Border Collie,1
11.53456537,Border Collie,1
11.54540269,Border Collie,1
11.72062514,Border Collie,1
13.09514031,Border Collie,1
14.2532512,Border Collie,1
8.227241615,Border Collie,1
9.804129592,Border Collie,1
11.00604609,Border Collie,1
12.67613507,Border Collie,1
13.14715948,Border Collie,1
13.94375998,Border Collie,1
14.0039927,Border Collie,1
12.07118412,Border Collie,1
11.51266256,Border Collie,1
13.84531143,Border Collie,1
13.85067305,Border Collie,1
15.7616929,Border Collie,1
15.77264431,Border Collie,1
16.01083733,Border Collie,1
1.215605749,Border Collie,1
8.99920146,Border Collie,1
9.883641342,Border Collie,1
11.76716861,Border Collie,1
12.44889345,Border Collie,1
12.50365047,Border Collie,1
12.56399726,Border Collie,1
12.65697011,Border Collie,1
13.25929728,Border Collie,1
13.8315081,Border Collie,1
13.85352498,Border Collie,1
14.05601186,Border Collie,1
14.46406571,Border Collie,1
14.65833904,Border Collie,1
13.2183436,Border Collie,1
12.45174538,Border Collie,1
11.6605065,Border Collie,1
11.7507415,Border Collie,1
12.89242528,Border Collie,1
14.53524983,Border Collie,1
14.72963723,Border Collie,1
15.18400639,Border Collie,1
16.29021218,Border Collie,1
16.33116587,Border Collie,1
16.88421173,Border Collie,1
15.11829797,Border Collie,1
17.17716176,Border Collie,1
1.01026694,Border Collie,1
4.426990646,Border Collie,1
5.001939311,Border Collie,1
6.614533425,Border Collie,1
6.754277892,Border Collie,1
8.818503308,Border Collie,1
9.056810404,Border Collie,1
10.5378736,Border Collie,1
10.61727128,Border Collie,1
11.68777093,Border Collie,1
12.49543692,Border Collie,1
13.70282911,Border Collie,1
10.06970112,Border Collie,1
10.29146703,Border Collie,1
12.72279261,Border Collie,1
10.63779102,Border Collie,1
12.87599817,Border Collie,1
17.69472964,Border Collie,1
11.93143965,Border Collie,1
14.61453342,Border Collie,1
15.29637235,Border Collie,1
13.63438284,Border Collie,1
14.88295688,Border Collie,1
1.349760438,Border Collie,1
11.43862651,Border Collie,1
13.6535478,Border Collie,1
9.026579968,Border Collie,1
9.930184805,Border Collie,1
9.946497833,Border Collie,1
10.88558065,Border Collie,1
11.59753593,Border Collie,1
12.14784394,Border Collie,1
13.38809035,Border Collie,1
13.9247091,Border Collie,1
15.16221766,Border Collie,1
16.36402008,Border Collie,1
0.837554187,Border Collie,1
6.491330139,Border Collie,1
6.661076888,Border Collie,1
9.002053388,Border Collie,1
9.122404746,Border Collie,1
11.94239106,Border Collie,1
12.33390372,Border Collie,1
13.36059776,Border Collie,1
13.57415013,Border Collie,1
13.82329455,Border Collie,1
13.91101985,Border Collie,1
13.94649783,Border Collie,1
14.77344285,Border Collie,1
14.86105407,Border Collie,1
15.25256674,Border Collie,1
15.27983117,Border Collie,1
16.08213552,Border Collie,1
16.16689482,Border Collie,1
16.91159023,Border Collie,1
17.51117956,Border Collie,1
14.05065024,Border Collie,1
3.394820899,Border Collie,1
9.001939311,Border Collie,1
9.404517454,Border Collie,1
9.853410906,Border Collie,1
9.960187086,Border Collie,1
10.03684691,Border Collie,1
10.42288387,Border Collie,1
10.57357974,Border Collie,1
11.00057039,Border Collie,1
11.0608031,Border Collie,1
11.47980835,Border Collie,1
11.75085558,Border Collie,1
11.99441022,Border Collie,1
11.99988592,Border Collie,1
12.04369154,Border Collie,1
12.05464294,Border Collie,1
12.1066621,Border Collie,1
12.15594342,Border Collie,1
12.18047,Border Collie,1
12.23534109,Border Collie,1
12.33937942,Border Collie,1
12.49555099,Border Collie,1
12.55304586,Border Collie,1
12.89790098,Border Collie,1
12.93360712,Border Collie,1
12.9581337,Border Collie,1
12.96075747,Border Collie,1
12.99931554,Border Collie,1
12.99931554,Border Collie,1
13.00193931,Border Collie,1
13.04312115,Border Collie,1
13.08955054,Border Collie,1
13.09787817,Border Collie,1
13.14978325,Border Collie,1
13.17716176,Border Collie,1
13.2128679,Border Collie,1
13.23750856,Border Collie,1
13.28131417,Border Collie,1
13.31964408,Border Collie,1
13.36607347,Border Collie,1
13.43189596,Border Collie,1
13.43725759,Border Collie,1
13.43999544,Border Collie,1
13.53034451,Border Collie,1
13.54414784,Border Collie,1
13.55498517,Border Collie,1
13.60438056,Border Collie,1
13.70841889,Border Collie,1
13.73020762,Border Collie,1
13.79865389,Border Collie,1
13.8315081,Border Collie,1
13.85614876,Border Collie,1
13.88364134,Border Collie,1
13.908282,Border Collie,1
13.9192334,Border Collie,1
13.96018709,Border Collie,1
14.00125485,Border Collie,1
14.00125485,Border Collie,1
14.02315765,Border Collie,1
14.04791239,Border Collie,1
14.06422542,Border Collie,1
14.20933151,Border Collie,1
14.34086242,Border Collie,1
14.3489619,Border Collie,1
14.46383755,Border Collie,1
14.56525211,Border Collie,1
14.58453114,Border Collie,1
14.62286105,Border Collie,1
14.67761807,Border Collie,1
14.73511294,Border Collie,1
14.79249373,Border Collie,1
14.80892083,Border Collie,1
14.90474561,Border Collie,1
14.99794661,Border Collie,1
14.99794661,Border Collie,1
15.00057039,Border Collie,1
